id,lat,long,code
19242364,54.231473,-1.344582,01430
19267739,50.758143,-1.909844,30110
19283484,50.76334,-1.931005,93191
19285987,51.625135,0.818481,43110
19318444,51.96914,-0.21497,32300
19330126,52.50466,-1.47864,27400
19330896,52.04695,-1.89799,01430
19333300,54.924111,-1.509183,32300
09490369,51.52329,0.0,82190
09588089,51.45038,-2.56786,35130
13612290,52.007098,-0.427023,27900
13747578,52.16307,-0.70059,35130
13803782,54.01855,-1.01544,01621
13818461,50.956002,-3.548069,32300
13844144,52.370304,-2.263418,43110
20139652,53.56615,-1.50448,17220
20139941,53.81147,-1.43898,25120
20162073,55.90417,-4.28907,20420
20219142,51.387821,0.549048,27900
21022736,54.586764,-5.932629,13960
21022941,55.86536,-4.26932,25120
21026256,55.8496,-3.57737,84130
09528528,51.547641,0.664113,60200
09563705,51.50347,0.0,20420
12233323,53.72124,-1.86999,84210
13221505,50.909481,-1.29548,01430
13808661,52.456588,1.563568,01420
13826425,52.95074,-1.1142,28120
16812854,52.634744,-1.058369,81221
16854640,55.86185,-4.25238,32300
16769942,52.54908,-1.86022,58120
16773476,52.51444,-1.81909,82190
16794193,51.54434,0.021616,27400
16814251,53.37396,0.08842,01621
16828571,51.56216,0.0,59133
16835166,53.761431,-2.35238,81221
16985449,53.37974,-1.54745,01621
04038774,53.34271,-2.96695,30110
04822957,53.078734,-0.392665,82190
06560607,51.66917,-3.22006,24100
06593228,53.90345,-1.98305,24100
06603005,50.71291,-1.14589,35130
06906792,53.366173,-1.216977,27900
07455174,58.43246,-3.08093,35130
06498748,51.4797,0.24348,46660
06948559,52.815668,1.534087,26301
06955734,51.475119,-0.191629,29202
07307175,57.14178,-2.11351,06200
07320599,57.678465,-2.960975,32300
15265013,51.46189,-0.28641,60200
15271953,51.296497,-0.243825,81221
15645181,51.373362,-0.225845,20420
15918402,51.35393,-1.20491,20420
15983829,51.43158,-0.50481,06200
01976618,51.883457,-0.516566,31010
01980106,52.681457,-1.832664,26301
01986666,52.647,1.32679,26301
01987626,52.49113,-1.89349,43110
01989799,51.654261,-0.399943,26301
01993067,51.63654,-2.15989,08110
01995090,51.09122,-1.16567,27900
01997732,51.46617,0.0,82190
02005259,51.57192,-0.50218,20420
02006591,51.905724,-0.662382,82190
02009872,51.373019,-2.370387,46770
02010946,55.01063,-1.62176,24100
02011046,50.909636,-1.377726,30110
02012941,51.52559,-0.12958,24100
01962429,51.52278,-1.54851,93191
01969344,51.30834,0.0,27900
01973311,52.47023,-2.04009,46770
01985190,52.037393,-0.766442,27400
02025918,51.67048,-1.06667,31010
02026867,51.517257,-0.091353,26301
02027233,53.53824,-2.1164,20420
02031491,54.727283,-1.383102,26301
02034486,51.357365,-2.942379,82190
02036813,53.79489,-1.74694,26301
02045278,52.04416,0.74926,31010
02047222,52.350210462641044,-1.2235979268940034,26301
01938729,51.516393,-0.173823,26301
01942585,53.479514,-2.266553,27320
01950392,52.45534,-1.19878,31010
01954139,53.750054,-0.338533,31010
01955498,52.32206,0.0,26301
01875369,52.99927,-0.75863,01430
01876344,51.517257,-0.091353,46770
01885748,51.51631,-0.17173,30110
01887090,50.83562,-1.83889,30110
01955074,50.87605,-1.2406,30110
01958171,51.389226,-0.490194,27900
01976946,53.32606,-2.23373,26301
01904260,51.461279,-0.30304,30110
01953832,51.39851,0.03123,23110
01971980,52.22308,-1.04094,50400
01952722,51.612762,-0.276607,82190
01967314,52.47116,-2.07934,26301
01969366,51.505,0.0,26301
01970100,51.517257,-0.091353,23110
01972949,53.479514,-2.266553,20420
01914987,51.58462,-0.31526,26301
01921221,51.777771,-1.264651,27110
01921535,50.7952,-1.979386,82190
01925445,52.8041,-1.64103,32300
01926152,52.67848,-1.09952,46770
01929478,51.48536,-0.17535,27320
01887735,51.70749,-0.43917,26301
01889735,51.57454,-3.05944,24100
01902743,52.629187,-1.127891,31010
01942264,53.37759,-2.22425,26301
01942457,52.23849,-0.91391,26301
01950920,51.646542,-0.268413,20420
01951842,51.58188,-1.76728,24100
02032099,52.39613,1.30382,27320
01963716,52.452307,-2.052655,46770
01976689,51.656013,-0.2022,26301
01977570,51.71633,0.0,27900
01964277,51.39772,0.5076,27900
01967493,51.602683,-0.177768,26301
01916836,51.352363,-0.26294,82190
01918642,53.479131,-2.241394,24100
01927136,51.57482,0.066752,20420
01929573,51.476423,0.154854,30110
01931927,53.479514,-2.266553,82190
01958622,51.52241,-0.12679,26301
01959859,51.264369,-1.090306,08110
01868312,53.56617,-1.5053,20420
01871184,51.51097,-0.30127,27900
01887467,51.95157,-0.272006,82190
01888937,54.97459,-1.59663,31010
01892171,51.72716,-1.19619,82190
01955921,51.75027,0.51824,27400
01956881,52.13554,-0.45049,26301
01961188,50.461853,-3.523262,30110
01962903,51.492,-0.157734,59133
01983973,50.73834,-1.97639,27320
01892002,52.473374,-1.760192,24100
01914748,53.627537,-1.775633,46770
01916724,52.36264,-0.68336,26301
01872854,51.530429,-3.194076,30110
01877618,53.475161,-2.251138,17240
01877932,51.51504,-0.1023,31010
01883906,51.135692,-0.774678,26301
01884414,51.58879,0.49648,60200
01900980,50.42583,-3.68136,30110
01909785,50.75847,-1.54116,30110
01912759,52.226996,-4.165657,46770
01861192,51.48162,-3.14389,27900
01861357,51.4142,-0.75267,08110
01862227,50.43551,-3.69194,23110
01862344,52.45534,-1.19878,24100
01875286,54.640859,-3.547221,31010
01878702,50.909636,-1.377726,30110
01816321,53.48495,-2.68228,26301
01824651,51.5401,0.72151,82190
01828413,53.78374,-1.52932,23110
01829416,52.402823,-1.930728,24100
01830808,53.594191,-1.653775,26301
01831800,51.489388,-0.283517,30110
01942792,53.57262,0.0,27900
01959292,55.024468,-1.460573,26301
01868687,53.56617,-1.5053,20420
01871070,50.72316,-3.52576,30110
01884974,51.63455,-3.01781,25120
01868903,51.41867,0.11803,82190
01870240,52.06891,-2.72202,30110
01883744,50.791764,-1.095385,26301
01888552,51.20745,-1.47916,26301
01889315,53.767643,-1.71151,26301
01931117,51.53601,0.71012,24100
01931636,51.94831,1.3264,50400
01898543,50.913656,-1.273773,30110
01900006,51.39947,-1.31233,27900
01888770,52.512928,-2.102027,31010
01891983,52.628241,-1.122902,43110
01898268,51.214634,-0.158994,30110
01915302,53.23385,-0.72369,46770
02000976,53.385424,-1.446302,46770
02020599,51.61863,0.29824,46660
02023098,52.966024,-1.172426,24100
09596521,52.683531,-1.08634,58120
09600975,53.384563,-1.468366,24100
09602657,51.47798,-3.15918,08110
09607509,51.197197,-0.615825,05101
09609536,53.73142,-1.35268,24100
09610294,51.52256,-0.72756,06200
09610692,52.047271,-1.330855,27110
09610747,52.986882,-2.129601,27900
09616769,51.54424,0.0,81221
09370322,52.41537,-1.9187,01430
09372513,51.43004,0.10574,84130
09382472,51.64697,-0.2526,60200
09507595,51.10858,-0.75405,58120
09641571,54.88861,-2.92681,27120
09641575,52.67608,-1.10277,27120
09648613,50.846417,-1.046706,27400
09650614,52.57731,-1.18289,27110
09654487,54.629318,-5.907347,31010
09432111,54.312484,-2.120183,43110
09659651,52.660919,0.941753,31010
09410232,51.52398,-0.11172,25120
09413601,53.600872,-2.26498,43110
09418368,52.05057,-1.11413,01430
09553311,51.50568,0.0,93191
09559181,51.46016,0.0,60200
09571196,51.5183,0.0,06200
09541379,51.68422,0.5594,27110
09586160,55.895848,-4.192413,35130
09594963,53.56459,0.0,60200
09595154,51.5149,0.0,24100
09612607,51.909629,-2.12263,60200
09612652,51.60458,-0.69901,60200
09709005,53.27237,-3.17718,46770
09426917,53.353279,-1.51624,43110
09436050,52.793221,-1.655845,46770
09467067,54.67969,-1.78162,27900
09244027,50.83812,-0.20196,60200
09248178,52.47051,-1.887262,08110
09255215,51.28443,-0.2415,46770
09258576,54.27358,-0.40032,23410
09561693,52.754437,0.387113,27900
09561988,51.52035,0.0,46660
09570878,51.46142,-2.62509,27400
09571394,51.342192,1.019566,43110
09575078,53.451945,-1.345807,27900
09577356,51.51225,0.0,46770
09492322,53.70477,-2.47721,93191
09502781,53.68275,-1.54828,46660
09506224,53.762149,-2.381666,35130
09349164,51.60272,-0.19179,60200
09357997,51.74503,-0.47541,60200
09359692,51.47471,0.0,60200
09555995,51.45101,-0.84785,01430
09556977,53.76259,-0.61608,10620
09568378,51.52451,0.0,06200
09569650,53.06729,-2.520289,29202
09578241,52.32247,0.0,01430
09528179,52.03217,-0.8361,27400
09536513,51.48969,-0.12288,84210
09557285,55.86216,-4.25487,30110
09426690,53.99141,-1.539172,60200
09439452,52.51584,-1.986087,46770
09440845,52.9387,-1.431029,17220
09449928,54.356909,-1.637453,01430
09797201,55.848219,-4.254674,46770
09767405,51.55032,-1.89366,27900
09777401,53.43943,-2.994474,46770
09793988,51.95668,0.92101,81221
09795119,53.40225,-1.41709,46770
09724781,50.78788,-2.00932,46770
09728646,54.98305,-1.50252,31010
09468293,52.78733,-0.15018,35130
09478396,51.51468,-0.12361,27400
09480270,53.39192,-2.21655,58120
09487641,53.31265,-2.31148,01430
09519210,52.549849,-1.389577,13960
09522519,53.63635,-2.71414,25120
09524906,51.62728,-0.93938,59133
09660223,54.460536,-6.331582,17240
09661294,52.655668,0.158955,27900
09670544,51.523122,-0.619285,46660
09686300,53.63326,-1.70665,46770
09524583,54.85171,-5.81357,08110
09533356,53.79778,-1.75658,35130
09534397,51.53055,-0.274,27400
09537307,52.90741,-1.24858,27400
09537469,55.590327,-2.253091,01430
09546878,51.337174,1.385418,60200
09676277,51.88543,0.53419,27900
09677434,51.53736,-1.90007,27120
09631235,53.67458,-1.6222,46770
09525016,51.701015,-0.407581,27900
09530358,54.9698,-1.60963,31010
09531877,52.27204,0.18698,30110
09538692,52.64359,-2.12699,46770
11123910,53.78266,-1.57914,27400
11132632,51.17163,-2.79654,32300
11577286,54.48743,-5.810986,46770
11599440,54.963074,-6.658409,32300
11437878,52.50793,-0.69252,27900
11213119,51.463921,0.346532,46770
11219227,51.82559,-2.50361,46770
11330687,51.55679,0.71312,46770
11315427,54.384319,-5.955572,29202
11328371,51.577541,-1.791167,46770
12111506,54.75438,-3.37202,46770
12168469,51.482403,-0.214105,27400
12206204,51.393533,0.07948,23410
12207385,50.673701,-3.406134,46770
11462298,53.6145,-2.1449,46770
11463091,53.44187,-1.32759,31010
11498761,51.7644,-0.44479,27900
11518288,52.952425,-1.837583,31010
11526200,52.0214,0.25651,46660
11637508,51.02645,-3.08605,46770
11580081,53.80953,-1.5918,84210
11583434,54.873816,-6.267642,31010
11594468,51.73815,-1.19443,27120
11435667,51.8752,-0.41325,46770
11290931,51.205554,-3.480131,23410
11292168,51.24369,0.10443,46660
11303323,54.882996,-2.967905,23110
11942738,52.49067,-1.92214,27400
11438552,53.42943,-1.35886,24100
11401076,53.07793,-2.25017,31010
11987244,53.40512,-2.18886,27110
07729514,51.484257,-3.217312,60200
07733578,50.74179,-2.8817,27900
07600794,52.260831,-1.015413,01621
07602065,53.19266,-1.97565,31010
07618394,53.76601,-1.80778,32300
07629918,51.726337,-3.750044,24100
07637935,51.76877,0.0,27900
07932238,55.05152,-1.75042,27900
07938838,51.67461,-0.79121,60200
07944892,51.75258,-0.31626,93191
07945651,52.731586,-1.104385,01430
07954128,53.32869,-2.22842,27900
07839588,52.19213,0.99416,01621
07842166,51.576936,0.183947,50400
07852172,50.821175,-0.143411,27400
07857702,54.586181,-5.928611,59133
07859104,53.25037,-2.1188,35130
07800645,53.76259,-0.61608,35130
07803036,52.84208,-1.75554,93191
07657914,52.44789,-2.04778,31010
07637231,53.8445,-2.9781,58120
07655007,52.306859,-1.512373,35130
07657652,51.75713,-0.5624,13960
07791089,51.51374,-0.15599,43110
07837359,53.048802,-3.057416,27320
07839993,51.5168,-1.54343,01430
07846254,53.47925,-2.25265,27900
07846766,53.37627,-2.34444,23410
07795947,51.468038,0.131987,24100
07796042,51.65248,-3.13613,05101
07801230,51.54538,0.62904,60200
07782100,51.50234,-0.22258,31010
07786801,51.53979,-0.95849,43110
07787194,51.89828,-1.14975,35130
07772471,50.75694,-1.54868,27400
07774546,51.528971,-0.290553,60200
07777719,51.473,-2.59106,60200
07551244,51.48928,-3.16854,27400
07554383,51.78954,-0.20757,28923
07714668,51.437361,-0.304918,20420
07778274,55.13171,-6.92621,01420
07782718,55.87678,-4.32594,27400
07785345,52.51371,-1.85757,27110
07788572,53.445324,-2.280692,60200
07624367,53.28045,-2.90069,60200
07636685,50.849966,-1.203815,27900
07632187,53.35328,-1.51624,27900
07637549,50.46257,-3.51553,60200
07639589,52.5924,-1.21461,13931
07647265,52.6249,-1.65547,26800
07653435,53.09052,-2.56663,27900
07660963,51.517257,-0.091353,25120
07836033,53.477152,-2.240378,32300
07838946,51.738,-0.96412,31010
07839494,51.44243,-0.9313,27320
07660268,54.97179,-6.90078,31010
07742752,53.3607,-1.46884,27400
07750601,51.175239,-0.149781,14141
07750990,53.74326,-1.8781,25120
07751395,55.084358,-3.334084,01420
07776192,52.34591,-0.18185,27900
07778914,52.43798,-1.96163,27120
07779675,52.25002,-0.90015,31010
07783345,53.475161,-2.251138,24100
07789379,51.373362,-0.225845,27900
07812041,50.825991,-0.148945,27400
07763263,53.32804,-2.64485,25120
07765504,53.63799,-1.78689,43110
07766904,55.872001,-4.27033,27400
07770581,57.33507,-2.31913,27900
07778018,52.6108,-1.19229,27900
07773208,51.546932,-0.1181,59133
07540063,51.50467,-0.37609,59133
07547297,51.70163,0.24358,35130
07550427,51.1761,-0.25972,01430
07551652,51.430842,-0.337475,60200
07552718,52.48355,-1.89633,13931
07788771,52.51041,-2.08357,31010
07791753,51.521516,-0.723302,01430
07796532,51.58917,0.0,60200
07680239,51.727,-2.52946,01621
07695057,54.54002,-1.30356,27900
07606879,50.91167,0.23103,60200
07618358,51.521669,-0.147345,27900
07745129,54.90207,-1.36893,43110
07745583,55.92851,-3.1689,27900
07748604,53.25645,-2.12851,01430
07754331,53.588268,-2.259123,43110
07762480,51.33001,0.28334,46660
07762854,51.28603,-2.48146,27900
07755428,51.54863,0.014798,27110
07606670,51.61685,0.30098,25120
07608597,52.037393,-0.766442,35130
07768081,51.51286,-0.304794,60200
07769653,51.41583,0.0,58120
07619965,51.5223,-0.14439,35130
07620938,51.59892,-1.12767,60200
07623154,51.50872,-0.19907,05200
07771161,51.76724,-0.57918,27400
07646869,51.582212,-0.193409,60200
07647413,51.501933,-3.14008,43110
20344928,55.98193,-4.25785,01621
20345305,51.66083,-3.94082,27900
20345925,50.825295,-0.403583,20420
20351162,52.65938,-2.43188,27900
20356071,53.22957,-3.45782,01420
20356139,53.796548,-1.513249,43110
20360029,51.58138,-0.105745,43110
20363541,53.10481,-2.45664,43110
20379943,50.774977,-2.020431,01621
20380102,53.537432,-1.111764,43110
20382935,51.549845,-3.305313,08110
20384343,53.36901,-2.01013,84130
20019115,51.51564,-0.12084,84210
20025800,51.440171,0.36779,84130
20031797,51.24566,-1.49189,01430
20032076,51.51468,-0.12361,23410
20032899,53.80631,-3.02208,06200
20043262,51.42321,-0.57428,60200
20045476,50.91073,-1.38157,30110
19706614,53.548084,-1.325968,23110
19982719,52.826199,-1.634394,32300
19991192,52.912816,-1.478129,84130
20274971,51.441577,0.190789,10620
20280631,53.805878,-1.787914,60200
20286093,51.819768,-0.807578,24100
20286383,53.79358,-1.72252,05101
20362987,52.24395,0.27893,01430
20550925,52.123458,-1.740985,01430
20556053,53.53523,-2.47258,27110
20047069,51.62132,-0.5759,01430
20053980,52.489386,-1.95598,43110
20061995,50.75905,-2.0757,84210
20066664,51.52724,0.0,31010
20079126,50.88503,-1.036,25120
20081004,54.51823,-6.00912,27320
20194433,51.72288,-0.82587,60200
20375136,51.86628,-1.27433,01430
20375669,51.5078,-0.10757,24100
20390352,52.51957,-2.02119,25120
20394947,51.5324,0.0,60200
20398643,52.4884,-1.80164,20420
20221199,51.54592,0.02132,60200
20227485,52.770799,-2.381106,60200
20235755,51.5078,-0.10757,32300
20235799,51.35199,0.0,27400
20239772,51.254994,-0.58797,60200
20241813,53.425781,-2.437122,43110
19912903,52.50016,-2.09512,23110
19916009,53.40361,-2.95747,27400
19931477,51.52724,0.0,25120
19932364,51.45816,-0.50647,43110
19940158,51.53798,0.0,60200
20293393,54.08177,-0.99292,93191
20300339,51.65331,-3.285392,01621
20303181,51.51468,-0.12361,20420
20305772,51.566205,-0.236979,17220
20314073,53.362202,-0.688112,01430
20318801,51.598257,-3.001519,20420
19995639,51.544468,-2.40467,60200
20009302,51.638769,-3.061811,58120
20023214,54.600134,-5.929451,13931
20026647,54.8346,-1.67951,01430
20314243,52.8048,-0.1272,25120
20328494,52.468414,-1.879143,60200
20330544,51.525515,0.186501,25120
20330752,53.37136,-2.93296,32300
20333207,51.51468,-0.12361,13960
20336612,52.82558,-2.10745,24100
20517869,50.93716,-1.381313,27110
20519300,57.65419,-3.58985,23410
20520450,51.53042,0.0,31010
20520719,53.51139,-2.17939,20420
20537742,53.92744,-1.8167,60200
19666452,51.468027,-0.366264,84210
19671818,54.9321,-1.62531,46660
19681353,53.779261,-2.719248,10831
19684344,51.51682,-0.11264,20420
20200929,53.1234,-1.26252,43110
20201145,51.480968,-3.220732,27320
20208057,53.645298,-2.729984,23410
20210970,51.44063,-0.54154,43110
20214348,50.74201,-1.994,60200
20217727,51.4635,-0.32244,35130
19904613,51.10745,0.34848,01430
19907600,52.457672,-1.890645,32300
19937878,51.44403,-0.20738,60200
19959836,51.33621,-0.50443,60200
19970548,51.35022,-0.259838,84130
19974624,51.550245,-0.107986,27120
20382934,50.735925,-1.934406,30110
20386561,53.557281,-1.47655,32300
20387278,51.5078,-0.10757,17220
20395375,52.43142,1.29605,43110
20395620,52.423265,-0.726578,35130
20401342,51.59877,0.0,43110
20404052,52.623,-1.93492,01430
20060386,56.01181,-3.751,31010
20078835,53.20667,-1.18208,25120
20497927,51.521669,-0.147345,24100
20506070,52.61307,-1.19238,01430
20510893,50.41523,-5.09083,20420
20512247,51.8752,-0.41325,25120
20519117,51.46894,-0.24949,24410
20519298,55.86597,-4.26814,27400
20328942,51.51294,-0.12586,43110
20342364,55.958011,-3.14761,32300
20347523,54.552465,-1.304368,01621
20191498,51.00912,-0.39454,43110
20194705,51.49032,0.0,17220
20214333,51.468222,-0.22597,31010
20564801,51.549601,0.078223,01430
20567613,55.86459,-3.67372,25120
20575320,52.820222,-1.251425,60200
20575546,52.13033,-0.29079,60200
20576193,51.381707,-0.11131,30110
20580125,51.8839,0.82597,27120
20582673,52.05215,-1.55256,01430
20588045,51.90595,0.78573,32300
20294436,52.274627,1.425856,13960
20297368,51.634913,0.291909,43110
20303870,51.802942,-0.40738,20420
20304890,50.96205,0.09914,46660
20312083,54.48009,-8.09206,32300
20312760,53.73254,-0.565568,27120
20542669,51.517257,-0.091353,27400
20562430,53.505567,-2.78397,84130
20566039,53.3654,-2.15682,58120
20571817,53.303106,-4.621215,27320
15507762,53.4109,-1.39099,10831
15517776,51.490649,-0.16029,20420
15567048,50.81771,-4.15614,01621
15580147,52.35196,-1.85822,01430
15648771,50.82298,-0.13965,32300
15656594,51.49305,-0.22176,35130
15661041,51.52051,-0.12169,13960
15451297,53.21585,-2.33114,35130
15467929,55.710072,-4.515587,32300
15469516,53.361963,-2.765353,32300
15300625,52.5717,-1.953004,58120
15307481,51.27997,-2.46842,29202
15308717,53.35478,-3.0273,84210
15450386,52.27502,-2.15955,30110
15511962,51.576936,0.183947,35130
15520774,56.43573,-3.66069,01430
15643299,53.097,-3.00925,08110
15691317,51.1187,0.89442,58120
15698445,50.844107,0.484875,28120
15701460,52.29199,-1.53579,23410
15710670,51.49103,0.0,35130
15551688,55.02572,-1.5812,31010
15560661,50.896113,-2.595701,01430
15567165,50.942946,-1.178259,27320
15567812,51.51113,0.0,35130
15659224,51.52724,0.0,31010
15660483,51.557579,0.479836,43110
15661670,51.50612,0.0,20420
15665021,51.480968,-3.220732,27120
15672263,51.61816,0.0,01430
15388121,51.59788,0.0,20420
15391377,52.68436,-2.42383,27400
15394959,50.84695,-1.219435,23410
15407266,51.41527,-3.23457,01621
15417688,51.516179,-0.173557,06200
15445261,51.521516,-0.723302,27320
15445640,51.50892,-0.14419,24410
15452710,51.509605,-0.143157,84210
15676393,51.65807,-3.24735,24100
15681027,53.22615,-0.54534,35130
15683147,54.565224,-0.939215,58120
15683823,54.90394,-1.57223,35130
15692595,53.98091,-1.2002,43110
15328767,51.60272,-0.19179,35130
15536116,51.981602,-0.209223,10831
15151074,51.50814,-0.12304,35130
15152297,51.52788,-0.26475,59133
15161729,53.79679,-1.55042,30110
15401568,52.48273,-1.47343,01430
15417873,51.47209,-2.60886,93191
15425180,51.10044,-0.89874,17220
15546555,51.567859,-1.827511,93191
15551895,51.514529,-0.164653,59133
15396316,52.581129,-1.985,25120
15396739,52.151633,0.057768,27400
15399719,52.48502,-1.91057,27400
15747644,51.57257,-0.20062,43110
15761078,50.86444,-1.29307,30110
15771119,51.51356,-0.13406,59133
15572551,52.590614,-0.240163,31010
15539306,51.50932,-0.22455,59133
15541114,52.40519,-1.5107,20420
04300604,51.51083,0.0,20420
04271535,51.3651,0.54598,35130
04252905,53.48594,-2.25488,25120
04260425,51.31095,0.03294,35130
04261014,54.74269,-1.7821,01430
04278663,53.385424,-1.446302,25290
04473837,51.59119,-0.25628,84130
04326623,50.72235,-3.52569,30110
04329753,50.960039,-1.366181,35130
04333446,51.517257,-0.091353,46660
04338326,51.490935,0.06853,46660
04344013,51.420639,-0.309459,17220
04293522,53.08186,-0.89812,08110
04297405,51.44901,-0.96893,31010
04302887,53.610985,-2.674455,43110
04299343,51.76155,0.0,46660
04332582,54.134298,-0.797558,31010
04379707,51.1304,-0.17276,46660
04383180,51.59422,-0.28815,35130
04422318,51.52559,-0.12958,24100
04427810,51.52797,0.0,24410
04433871,52.21495,0.06862,32300
04449195,50.74737,-1.66484,32300
04449403,53.70361,-1.67126,23110
04460463,53.417941,-2.189346,84130
04460917,54.11803,-3.24112,25290
04463179,53.09938,-2.25508,24100
04463716,51.67471,-4.15461,46660
04464338,50.821474,-0.796626,08110
04379121,53.54233,-2.78002,27400
04352806,50.48469,-3.56874,30110
04357788,53.57594,-2.42388,31010
04274019,51.33124,-0.54049,58120
04330824,51.36599,-0.17428,32300
04334393,53.406602,-2.990756,24410
04346471,53.72945,-1.84919,24100
04394789,50.95078,-0.11411,27400
04396532,51.363521,0.606752,23110
04398177,53.82697,-2.60807,23110
04398435,53.78514,-1.5348,25120
04295866,51.18621,-2.53014,30110
04296617,53.094057,-1.567061,95200
04310885,52.5834,-2.2434,32300
04324820,53.82727,-1.508758,24100
04330793,53.9239,-0.951024,35130
04333186,53.16874,-2.96684,27320
04415977,53.69295,-2.20968,31010
04275161,52.92189,-2.92947,24100
04349741,51.98632,-0.98549,27320
04399389,53.06422,-1.35347,01430
04403847,52.731586,-1.104385,23110
04315063,53.28955,-2.89944,24100
04320691,51.001938,-1.214759,31010
04352014,52.09643,0.13191,46660
04366735,52.400634,-1.789955,35130
04321836,53.20464,-0.85013,01621
04321839,53.759747,-0.30062,23110
04333521,52.95131,-0.95286,24410
04317760,51.56683,-0.75572,06200
04329539,53.37759,-2.22425,01621
04331830,53.75176,-1.63203,46660
04375835,53.40636,-3.03055,25120
04306443,52.34298,1.50225,46660
04318916,51.082912,-4.06012,30110
04325798,51.70399,-1.94486,01420
04310924,52.5834,-2.2434,32300
04297087,52.40028,1.29447,01621
04369816,51.57892,-0.33373,27400
04372842,53.701383,-1.76003,43110
04376498,52.552341,-1.366067,27400
04386013,51.51413,-0.15998,24410
04282617,52.3019,0.43642,01430
04291375,51.47873,-0.8563,32300
04293442,52.17178,0.9487,01621
08739388,53.48932,-2.56597,01621
08643603,55.758049,-4.186518,27120
08662875,51.50661,0.0,32300
08711437,52.67493,-2.41551,17220
08729048,52.03557,-1.14064,32300
08730487,51.480968,-3.220732,58120
08645105,52.350210462641044,-1.2235979268940034,01430
08628877,53.54855,-0.69726,01621
08634241,53.610321,-2.39529,23650
08634578,52.95277,-1.15586,32300
08645220,51.52561,-0.64693,01621
08649364,51.51715,0.0,84130
08944470,54.561019,-1.339263,06200
08955015,53.379123,-2.330814,01621
08821586,51.5154,-0.10338,27120
08831118,53.703099,-1.867996,25290
08675684,52.00808,-0.72034,06200
08677795,51.496929,-0.232418,59133
08680768,52.81381,-1.24463,32300
08691629,53.51635,-2.14231,43110
08699616,53.53786,-2.12761,24410
08761010,51.50505,0.0,13931
08825710,52.62866,1.29525,06200
08831384,51.61148,-0.16515,46660
08682068,53.073271,-2.341668,01430
08842581,51.615245,-0.248272,27320
08695763,53.84345,-1.58171,58120
08698067,54.340594,-7.618297,35130
08820674,52.643642,-1.14721,17220
08829328,53.6502,-1.88015,35130
08828967,53.13741,-0.43914,08110
08715428,52.564632,-1.967263,43110
08720673,51.38905,0.51935,25120
08723270,51.522742,-3.157612,27400
08818921,53.445253,-2.319652,43110
08720156,50.72316,-3.52576,29202
08828843,53.60062,-2.32447,13931
08832782,50.89521,0.50189,01430
08681248,52.978544,-1.114846,27320
08691135,54.97654,-1.52594,32300
08697769,51.518105,-0.149833,93191
08678847,56.136623,-3.171707,06200
08870289,53.460757,-2.262251,27320
08882578,51.35209,-0.799001,32300
08885317,50.873139,0.000388,25120
08662731,51.82835,-4.051,23410
08669453,52.59924,-1.82911,01621
08675928,53.87881,-0.70827,84130
08739655,50.736432,-1.957901,32300
08743572,53.28156,-3.74194,01621
08750204,52.70899,1.14228,46660
08729917,52.0288,-0.49467,32300
08730546,51.517257,-0.091353,59133
08744482,51.49112,-3.1522,28120
08834437,51.54964,-1.26293,01430
08683826,51.519093,-3.584915,27120
08700139,55.10092,-1.60366,46660
08724884,52.056201,-4.601958,01420
08735357,53.582,-2.44253,25120
08774226,52.12153,-0.43249,10831
08740912,51.36271,-0.69099,27320
12264775,53.46766,-0.43102,27120
13200374,51.588257,-0.221791,27400
13303195,51.470633,-0.170742,24410
13307251,52.66711,-0.17558,27120
13313586,51.335292,0.439236,32300
12984054,51.21784,-2.96727,28923
12984059,51.50006,0.0,27400
12943553,53.831873,-2.98947,27120
13373179,53.356861,-1.418077,06200
13262986,50.782529,-3.017538,58120
13311691,51.93141,-2.27569,84130
13312065,52.41871,-2.14412,20420
13315885,53.647386,-3.002005,23410
13317736,51.54089,-3.13548,25120
13321189,54.276531,-1.493524,43110
13457807,51.07838,-0.36345,01420
13467761,50.70159,-1.92776,01430
13470705,53.479514,-2.266553,24100
13482888,53.4424,-2.99467,27120
13176262,53.48873,-2.53177,32300
13210591,51.55737,0.24971,43110
13319637,52.06556,-1.89958,32300
13324102,51.538687,-0.729496,58120
13221885,52.05769,-0.82342,14141
12203932,54.407826,-6.766335,32300
13203849,51.541556,0.139898,35130
13207228,53.79644,-1.55271,01430
12816674,55.82427,-4.04489,28923
13468301,55.04016,-1.4427,06200
13470726,51.87384,-0.41112,35130
13478604,51.42738,-0.122524,46660
13456318,50.83029,-0.75718,27400
13212864,51.74104,-2.226033,01621
13265945,51.39035,0.0,17220
13354216,51.57302,-1.80376,25290
13356279,51.073359,-0.325136,35130
13360348,52.46935,-1.9297,01430
13360382,52.46935,-1.9297,01430
13365470,51.52051,-0.12169,06200
13366150,50.806307,-1.073283,43110
13374723,54.981448,-1.684348,27120
13302443,51.479368,0.038122,27120
13311828,51.621154,0.296072,35130
16321663,50.70292,-3.53097,01621
16326900,51.52051,-0.12169,28120
16328209,53.53777,-2.57644,25290
16104139,53.79778,-1.75658,35130
16133906,52.43272,0.0,01621
15863447,52.24395,0.27893,01430
15953585,52.24339,0.71439,93191
15970575,53.736024,-1.833789,25120
16113301,51.60031,-0.40966,25120
16113323,50.434114,-4.060877,01430
15996651,51.53042,0.0,24410
16343991,52.54332,-0.25747,46660
